OBJECTID;ID_LOCAL;X;Y;Xbis;Ybis;C20_NIV8;F7;ARRO;QUA;IRIS;NUM;LET;TYP_VOIE;LIB_VOIE;C20_SIT;C20_CODACT;C20_LIBACT;C20_SURF;C20_CC_ID;C20_NOM_CC;CODE_PROTECTION;TYPE_PROTECTION;CODE_ZTI;NOM_ZTI
1565;25632;650791.0129;6864882.7358;650791.0129;6864882.7358;2;null;9;33;751093304;31;null;RUE;BALLU;A;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
7090;83868;650747.765;6864869.701;650747.765;6864869.701;2;null;9;33;751093306;1;null;RUE;VINTIMILLE;R;CA112;Crèmerie - Fromagerie;1;0;null;0;null;0;null
1564;25625;650818.1928;6864923.1998;650818.1928;6864923.1998;2;null;9;33;751093306;18;null;RUE;VINTIMILLE;R;CA302;Supérette  classique;1;0;null;0;null;0;null
1555;25460;650721.3401;6864871.4209;650721.3401;6864871.4209;2;null;9;33;751093305;71;null;RUE;CLICHY;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
1561;25586;650895.5345;6865004.3199;650895.5345;6865004.3199;2;null;9;33;751093306;1;null;PL;ADOLPHE MAX;A;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
1560;25585;650929.9608;6865009.6667;650933.597163119;6865008.00030771;2;null;9;33;751093306;50;B;RUE;DOUAI;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
1549;25372;650649.5952;6864602.3037;650649.5952;6864602.3037;2;null;9;33;751093305;58;null;RUE;AMSTERDAM;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
1551;25424;650758.6842;6864745.2944;650758.6842;6864745.2944;2;null;9;33;751093305;53;null;RUE;CLICHY;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
1553;25455;650735.1327;6864824.9997;650732.817772466;6864832.6574484;2;null;9;33;751093305;63;null;RUE;CLICHY;R;CA102;Traiteur asiatique;1;0;null;0;null;0;null
1570;25666;650751.3449;6864818.0815;650754.853360457;6864806.60584293;2;null;9;33;751093304;60;null;RUE;CLICHY;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
1571;25668;650744.4151;6864841.4699;650744.4151;6864841.4699;2;null;9;33;751093304;64;null;RUE;CLICHY;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
1569;25657;650772.829;6864745.6176;650772.829;6864745.6176;2;null;9;33;751093304;56;null;RUE;CLICHY;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
1548;25354;650662.8571;6864429.3416;650662.8571;6864429.3416;2;null;9;33;751093305;24;null;RUE;ATHENES;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
1572;25703;650842.4929;6864529.5993;650842.4929;6864529.5993;2;null;9;33;751093304;26;null;RUE;CLICHY;R;CA107;Vente de produits surgelés;1;0;null;0;null;0;null
1550;25379;650801.9266;6864599.3184;650801.9266;6864599.3184;2;null;9;33;751093305;37;null;RUE;CLICHY;R;CA302;Supérette  classique;1;0;null;0;null;0;null
1726;28264;651839.5444;6864120.5313;651839.5444;6864120.5313;2;null;9;35;751093503;22;null;RUE;CADET;R;CA111;Commerce détail de boissons;1;0;null;3;PCA - PPA;0;null
1716;28198;651831.8306;6864131.0272;651831.8306;6864131.0272;2;null;9;35;751093502;13;null;RUE;CADET;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;3;PCA - PPA;0;null
1718;28201;651831.8306;6864131.0272;651837.406849846;6864141.65289704;2;null;9;35;751093502;13;null;RUE;CADET;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;3;PCA - PPA;0;null
1761;28830;651805.1091;6864175.9869;651813.072803063;6864175.22569469;2;null;9;35;751093502;2;null;RUE;CHATEAUDUN;R;CA302;Supérette  classique;1;0;null;0;null;0;null
1762;28832;651805.1091;6864175.9869;651805.1091;6864175.9869;2;null;9;35;751093502;2;null;RUE;CHATEAUDUN;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
1717;28199;651831.8306;6864131.0272;651833.689349949;6864134.56909901;2;null;9;35;751093502;13;null;RUE;CADET;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;3;PCA - PPA;0;null
1734;28396;651803.0824;6863937.3378;651803.0824;6863937.3378;2;null;9;35;751093501;28;null;RUE;FAUBOURG MONTMARTRE;R;CA107;Vente de produits surgelés;1;0;null;1;PCA;8;Haussmann
1727;28284;651817.066;6863986.3272;651821.065907329;6863986.29997205;2;null;9;35;751093503;54;null;RUE;RICHER;R;CA102;Traiteur asiatique;1;0;null;3;PCA - PPA;0;null
1728;28288;651790.7882;6863986.7232;651794.78812105;6863986.69806845;2;null;9;35;751093503;58;null;RUE;RICHER;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;3;PCA - PPA;0;null
1714;28191;651804.8612;6864080.6489;651804.8612;6864080.6489;2;null;9;35;751093502;9;null;RUE;CADET;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;3;PCA - PPA;0;null
1724;28260;651826.6138;6864096.414;651824.752577972;6864092.87339941;2;null;9;35;751093503;18;null;RUE;CADET;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;3;PCA - PPA;0;null
1723;28250;651799.376;6864045.98;651797.517868626;6864042.43777643;2;null;9;35;751093503;12;null;RUE;CADET;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;3;PCA - PPA;0;null
1715;28195;651819.2867;6864107.5966;651819.2867;6864107.5966;2;null;9;35;751093502;11;null;RUE;CADET;R;CA102;Traiteur asiatique;1;0;null;3;PCA - PPA;0;null
1725;28261;651834.0525;6864110.3025;651834.0525;6864110.3025;2;null;9;35;751093503;20;null;RUE;CADET;R;CA112;Crèmerie - Fromagerie;1;0;null;3;PCA - PPA;0;null
1701;27931;651810.8967;6863827.8482;651810.432790367;6863831.82120741;2;null;9;35;751093504;17;null;RUE;FAUBOURG MONTMARTRE;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;8;Haussmann
1742;28490;651838.9716;6863819.2572;651838.9716;6863819.2572;2;null;9;35;751093501;37;null;RUE;BERGERE;A;CA302;Supérette  classique;1;0;null;0;null;0;null
1700;27925;651813.1995;6863796.1519;651813.089209043;6863800.1503792;2;null;9;35;751093504;13;null;RUE;FAUBOURG MONTMARTRE;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;8;Haussmann
7388;90987;651825.5298;6863847.6201;651825.5298;6863847.6201;2;null;9;35;751093501;16;null;RUE;FAUBOURG MONTMARTRE;R;CA202;Supermarché classique;2;0;null;1;PCA;8;Haussmann
1745;28500;651830.8166;6863769.6158;651831.025943825;6863765.62128186;2;null;9;35;751093501;8;null;RUE;FAUBOURG MONTMARTRE;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;8;Haussmann
1741;28457;651844.3809;6863870.3516;651840.383956522;6863870.50794205;2;null;9;35;751093501;17;null;RUE;MONTYON;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
1735;28405;651847.7451;6863906.5633;651847.7451;6863906.5633;2;null;9;35;751093501;5;null;RUE;GEOFFROY MARIE;R;CA202;Supermarché classique;2;0;null;0;null;0;null
1733;28395;651806.6011;6863927.7732;651806.6011;6863927.7732;2;null;9;35;751093501;26;null;RUE;FAUBOURG MONTMARTRE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;8;Haussmann
1765;28900;651720.3679;6864144.1163;651720.3679;6864144.1163;2;null;9;35;751093502;9;null;RUE;BUFFAULT;R;CA302;Supérette  classique;2;0;null;0;null;0;null
1763;28852;651631.2705;6864194.1464;651635.25228498;6864193.76510173;2;null;9;35;751093502;12;null;RUE;CHATEAUDUN;A;CA302;Supérette  classique;2;0;null;1;PCA;0;null
1766;29006;651575.2424;6864227.8644;651573.003892431;6864231.17937871;2;null;9;35;751093502;61;null;RUE;FAUBOURG MONTMARTRE;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;0;null
1777;29136;651633.4378;6864280.0224;651633.4378;6864280.0224;2;null;9;36;751093604;2;null;RUE;MILTON;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
1764;28868;651675.314;6864241.6792;651675.314;6864241.6792;2;null;9;35;751093502;8;null;RUE;MAUBEUGE;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
1769;29041;651614.2011;6864259.827;651614.2011;6864259.827;2;null;9;35;751093502;37;null;RUE;LAMARTINE;R;CA302;Supérette  classique;1;0;null;0;null;0;null
1776;29128;651660.1209;6864268.23;651664.11291902;6864267.97744477;2;null;9;36;751093604;44;null;RUE;LAMARTINE;R;CA102;Traiteur asiatique;1;0;null;0;null;0;null
1787;29228;651778.0014;6864347.8313;651778.0014;6864347.8313;2;null;9;36;751093602;4;null;RUE;CHORON;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
1710;28181;651771.9746;6864019.6403;651771.9746;6864019.6403;2;null;9;35;751093502;3;null;RUE;CADET;R;CA102;Traiteur asiatique;1;0;null;3;PCA - PPA;0;null
1722;28244;651785.4368;6864019.8972;651785.4368;6864019.8972;2;null;9;35;751093503;6;null;RUE;CADET;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;3;PCA - PPA;0;null
1707;28110;651717.7864;6864019.4139;651715.072735289;6864022.35261125;2;null;9;35;751093502;41;null;RUE;FAUBOURG MONTMARTRE;R;CA302;Supérette  classique;1;0;null;1;PCA;8;Haussmann
1711;28182;651771.9746;6864019.6403;651773.834586219;6864023.18154996;2;null;9;35;751093502;3;null;RUE;CADET;R;CA104;Pâtisserie;1;0;null;3;PCA - PPA;0;null
1712;28184;651777.3139;6864027.8855;651777.3139;6864027.8855;2;null;9;35;751093502;3;B;RUE;CADET;R;CA111;Commerce détail de boissons;1;0;null;3;PCA - PPA;0;null
1719;28218;651702.1843;6864059.0531;651702.1843;6864059.0531;2;null;9;35;751093502;46;null;RUE;FAUBOURG MONTMARTRE;R;CA102;Traiteur asiatique;1;0;null;1;PCA;8;Haussmann
1713;28186;651792.7253;6864058.5209;651792.7253;6864058.5209;2;null;9;35;751093502;7;null;RUE;CADET;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;3;PCA - PPA;0;null
1720;28228;651788.5063;6864136.5015;651784.786166903;6864135.03159873;2;null;9;35;751093502;60;null;RUE;LA FAYETTE;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
1704;27999;651660.4136;6863871.5892;651660.4136;6863871.5892;2;null;9;35;751093504;1;null;RUE;ROSSINI;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;8;Haussmann
1699;27907;651609.8631;6863785.7043;651609.8631;6863785.7043;2;null;9;35;751093504;2;null;RUE;DROUOT;R;CA102;Traiteur asiatique;1;0;null;1;PCA;8;Haussmann
1705;28085;651747.9577;6863974.7783;651747.9577;6863974.7783;2;null;9;35;751093504;1;null;RUE;PROVENCE;A;CA105;Chocolaterie - Confiserie;1;0;null;0;null;8;Haussmann
1740;28432;651798.23;6863975.0296;651794.230102414;6863975.05822341;2;null;9;35;751093501;51;null;RUE;RICHER;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;3;PCA - PPA;0;null
1706;28088;651747.9577;6863974.7783;651739.964659008;6863975.1119101;2;null;9;35;751093504;1;null;RUE;PROVENCE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;8;Haussmann
1708;28119;651729.2432;6863987.2326;651729.2432;6863987.2326;2;null;9;35;751093502;2;null;RUE;PROVENCE;A;CA112;Crèmerie - Fromagerie;1;0;null;0;null;8;Haussmann
1721;28239;651775.7049;6864001.701;651773.852334801;6863998.15586218;2;null;9;35;751093503;2;B;RUE;CADET;R;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
1709;28179;651767.1185;6864010.5812;651767.1185;6864010.5812;2;null;9;35;751093502;1;B;RUE;CADET;R;CA110;Poissonnerie;1;0;null;3;PCA - PPA;0;null
1624;26325;651535.6128;6864323.2077;651537.772850051;6864335.01169016;2;null;9;33;751093301;3;null;RUE;MARTYRS;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;3;PCA - PPA;0;null
1770;29099;651558.6904;6864335.2918;651554.817285596;6864336.29129228;2;null;9;36;751093604;17;null;RUE;HIPPOLYTE LEBAS;A;CA108;Vente de fruits et légumes;1;0;null;0;null;0;null
1625;26326;651538.5316;6864338.4303;651538.5316;6864338.4303;2;null;9;33;751093301;5;null;RUE;MARTYRS;R;CA112;Crèmerie - Fromagerie;1;0;null;3;PCA - PPA;0;null
1626;26327;651538.5316;6864338.4303;651539.251616684;6864342.36496339;2;null;9;33;751093301;5;null;RUE;MARTYRS;R;CA110;Poissonnerie;1;0;null;3;PCA - PPA;0;null
1637;26360;651502.3602;6864345.7893;651502.3602;6864345.7893;2;null;9;33;751093301;8;null;RUE;NOTRE DAME DE LORETTE;R;CA202;Supermarché classique;2;0;null;1;PCA;0;null
1627;26329;651543.5916;6864364.7408;651544.312303023;6864368.67533773;2;null;9;33;751093301;9;null;RUE;MARTYRS;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;3;PCA - PPA;0;null
1780;29173;651559.8965;6864375.4288;651558.453718173;6864367.55997667;2;null;9;36;751093604;16;null;RUE;MARTYRS;R;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
1779;29172;651559.8965;6864375.4288;651559.175109086;6864371.49438833;2;null;9;36;751093604;16;null;RUE;MARTYRS;R;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
1773;29110;651548.586;6864291.5526;651550.793781586;6864283.8632762;2;null;9;36;751093604;2;null;RUE;MARTYRS;R;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
1643;26502;651428.1998;6864297.5825;651428.1998;6864297.5825;2;null;9;33;751093302;18;null;RUE;SAINT LAZARE;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;0;null
1772;29109;651546.8346;6864308.0544;651546.810165117;6864304.05447463;2;null;9;36;751093604;4;null;RUE;MARTYRS;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;3;PCA - PPA;0;null
1642;26495;651488.3644;6864302.2378;651492.308034271;6864301.5686597;2;null;9;33;751093302;6;null;RUE;SAINT LAZARE;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;0;null
1774;29111;651548.1139;6864314.9926;651548.1139;6864314.9926;2;null;9;36;751093604;6;null;RUE;MARTYRS;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;3;PCA - PPA;0;null
1622;26322;651535.6128;6864323.2077;651535.6128;6864323.2077;2;null;9;33;751093301;3;null;RUE;MARTYRS;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;3;PCA - PPA;0;null
1623;26323;651535.6128;6864323.2077;651536.332816684;6864327.14236339;2;null;9;33;751093301;3;null;RUE;MARTYRS;R;CA112;Crèmerie - Fromagerie;1;0;null;3;PCA - PPA;0;null
1775;29114;651551.0201;6864329.6593;651551.0201;6864329.6593;2;null;9;36;751093604;10;null;RUE;MARTYRS;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;3;PCA - PPA;0;null
1695;27841;651476.7463;6863850.6671;651477.852204644;6863854.51118311;2;null;9;35;751093504;19;null;RUE;LE PELETIER;R;CA102;Traiteur asiatique;1;0;null;0;null;8;Haussmann
1696;27852;651446.5722;6863959.1596;651445.628916556;6863955.27241383;2;null;9;35;751093504;36;null;RUE;LAFFITTE;R;CA105;Chocolaterie - Confiserie;1;0;null;0;null;8;Haussmann
1648;26647;651489.0621;6864260.5288;651490.010809148;6864264.41466554;2;null;9;34;751093407;7;null;RUE;BOURDALOUE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
1697;27866;651567.0229;6864010.3842;651567.0229;6864010.3842;2;null;9;35;751093502;19;null;RUE;CHAUCHAT;A;CA302;Supérette  classique;1;0;null;0;null;8;Haussmann
1767;29016;651553.8922;6864261.2039;651548.320888272;6864266.94502233;2;null;9;35;751093502;67;null;RUE;FAUBOURG MONTMARTRE;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
1698;27876;651546.173;6864032.2025;651546.173;6864032.2025;2;null;9;35;751093502;32;null;RUE;LE PELETIER;R;CA102;Traiteur asiatique;1;0;null;0;null;8;Haussmann
1768;29023;651541.6848;6864248.2995;651539.790093175;6864240.52710744;2;null;9;35;751093502;4;null;RUE;FLECHIER;A;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
1771;29105;651561.214;6864280.4634;651561.214;6864280.4634;2;null;9;36;751093604;62;null;RUE;LAMARTINE;R;CA107;Vente de produits surgelés;1;0;null;1;PCA;0;null
1819;29602;651678.5633;6864725.578;651674.728814982;6864724.43926182;2;null;9;36;751093608;49;null;AV;TRUDAINE;R;CA112;Crèmerie - Fromagerie;1;0;null;0;null;0;null
1822;29650;651737.6468;6864775.4466;651737.6468;6864775.4466;2;null;9;36;751093609;18;null;AV;TRUDAINE;R;CA107;Vente de produits surgelés;1;0;null;0;null;0;null
1821;29638;651711.1673;6864883.166;651711.1673;6864883.166;2;null;9;36;751093609;51;null;BD;ROCHECHOUART;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
1801;29362;651854.4202;6864657.2521;651850.440536297;6864657.65493596;2;null;9;36;751093605;45;null;RUE;CONDORCET;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;0;null;0;null
