OBJECTID;ID_LOCAL;X;Y;Xbis;Ybis;C20_NIV8;F7;ARRO;QUA;IRIS;NUM;LET;TYP_VOIE;LIB_VOIE;C20_SIT;C20_CODACT;C20_LIBACT;C20_SURF;C20_CC_ID;C20_NOM_CC;CODE_PROTECTION;TYPE_PROTECTION;CODE_ZTI;NOM_ZTI
312;7340;653073.6693;6862861.4827;653070.925010221;6862864.39283292;2;null;3;10;751031003;61;null;RUE;BRETAGNE;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
281;6887;653160.5093;6863165.7623;653167.862382672;6863168.91383537;2;null;3;9;751030902;89;null;RUE;TURBIGO;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
284;6933;653070.6136;6863017.5131;653070.6136;6863017.5131;2;null;3;9;751030903;183;null;RUE;TEMPLE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
342;7784;653149.7477;6863092.5794;653149.7477;6863092.5794;2;null;3;10;751031001;164;null;RUE;TEMPLE;R;CA201;Monoprix;3;0;null;1;PCA;0;null
279;6804;653131.5195;6863198.4831;653131.5195;6863198.4831;2;null;3;9;751030902;12;null;RUE;NOTRE DAME DE NAZARETH;R;CA111;Commerce détail de boissons;1;0;null;2;PCA - PRCA;0;null
275;6712;653134.2678;6863294.6994;653134.2678;6863294.6994;2;null;3;9;751030901;9;null;BD;SAINT MARTIN;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
7055;82946;653205.178;6862735.8638;653205.178;6862735.8638;2;null;3;10;751031003;39;null;RUE;BRETAGNE;CC;CA101;Charcuterie - Traiteur - Epicerie fine;1;19;MARCHE COUVERT ENFANTS ROUGES;0;null;0;null
352;8083;653186.4066;6862750.5367;653186.4066;6862750.5367;2;null;3;10;751031003;41;null;RUE;BRETAGNE;R;CA105;Chocolaterie - Confiserie;1;0;null;0;null;0;null
7056;82947;653205.178;6862735.8638;653205.178;6862735.8638;2;null;3;10;751031003;39;null;RUE;BRETAGNE;CC;CA101;Charcuterie - Traiteur - Epicerie fine;1;19;MARCHE COUVERT ENFANTS ROUGES;0;null;0;null
353;8084;653186.4066;6862750.5367;653183.234037005;6862752.97285353;2;null;3;10;751031003;41;null;RUE;BRETAGNE;R;CA108;Vente de fruits et légumes;1;0;null;0;null;0;null
354;8085;653175.4586;6862759.0988;653172.288164288;6862761.53772136;2;null;3;10;751031003;43;null;RUE;BRETAGNE;R;CA113;Glacier : vente à emporter et consommation sur place;1;0;null;0;null;0;null
355;8087;653168.266;6862764.7193;653168.266;6862764.7193;2;null;3;10;751031003;45;null;RUE;BRETAGNE;A;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;0;null;2;Le Marais
313;7386;653140.5355;6862789.3755;653140.5355;6862789.3755;2;null;3;10;751031003;49;null;RUE;BRETAGNE;R;CA202;Supermarché classique;2;0;null;1;PCA;0;null
309;7334;653092.673;6862841.0079;653092.673;6862841.0079;2;null;3;10;751031003;57;null;RUE;BRETAGNE;R;CA104;Pâtisserie;1;0;null;0;null;0;null
7057;82948;653205.178;6862735.8638;653205.178;6862735.8638;2;null;3;10;751031003;39;null;RUE;BRETAGNE;CC;CA110;Poissonnerie;1;19;MARCHE COUVERT ENFANTS ROUGES;0;null;0;null
7360;90224;653205.178;6862735.8638;653205.178;6862735.8638;2;null;3;10;751031003;39;null;RUE;BRETAGNE;CC;CA101;Charcuterie - Traiteur - Epicerie fine;1;19;MARCHE COUVERT ENFANTS ROUGES;0;null;0;null
7060;82951;653205.178;6862735.8638;653205.178;6862735.8638;2;null;3;10;751031003;39;null;RUE;BRETAGNE;CC;CA112;Crèmerie - Fromagerie;1;19;MARCHE COUVERT ENFANTS ROUGES;0;null;0;null
7052;82942;653205.178;6862735.8638;653205.178;6862735.8638;2;null;3;10;751031003;39;null;RUE;BRETAGNE;CC;CA101;Charcuterie - Traiteur - Epicerie fine;1;19;MARCHE COUVERT ENFANTS ROUGES;0;null;0;null
7058;82949;653205.178;6862735.8638;653205.178;6862735.8638;2;null;3;10;751031003;39;null;RUE;BRETAGNE;CC;CA108;Vente de fruits et légumes;1;19;MARCHE COUVERT ENFANTS ROUGES;0;null;0;null
7059;82950;653205.178;6862735.8638;653205.178;6862735.8638;2;null;3;10;751031003;39;null;RUE;BRETAGNE;CC;CA101;Charcuterie - Traiteur - Epicerie fine;1;19;MARCHE COUVERT ENFANTS ROUGES;0;null;0;null
7054;82944;653205.178;6862735.8638;653205.178;6862735.8638;2;null;3;10;751031003;39;null;RUE;BRETAGNE;CC;CA101;Charcuterie - Traiteur - Epicerie fine;1;19;MARCHE COUVERT ENFANTS ROUGES;0;null;0;null
7061;82953;653205.178;6862735.8638;653205.178;6862735.8638;2;null;3;10;751031003;39;null;RUE;BRETAGNE;CC;CA102;Traiteur asiatique;1;19;MARCHE COUVERT ENFANTS ROUGES;0;null;0;null
348;7951;653500.4658;6862803.7667;653500.4658;6862803.7667;2;null;3;10;751031002;9;null;BD;TEMPLE;R;CA107;Vente de produits surgelés;1;0;null;1;PCA;2;Le Marais
347;7944;653520.2841;6862752.8353;653517.323531336;6862760.26732753;2;null;3;10;751031002;1;null;BD;TEMPLE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;2;Le Marais
349;7960;653467.1913;6862889.2661;653465.709718843;6862892.98159691;2;null;3;10;751031002;19;null;BD;TEMPLE;A;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;2;Le Marais
359;8169;653584.6951;6862335.2727;653583.442244931;6862343.17398813;2;null;3;11;751031101;91;null;BD;BEAUMARCHAIS;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;2;Le Marais
360;8171;653580.893;6862360.5694;653580.893;6862360.5694;2;null;3;11;751031101;93;null;BD;BEAUMARCHAIS;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;2;Le Marais
361;8172;653580.893;6862360.5694;653580.265883337;6862364.51993474;2;null;3;11;751031101;93;null;BD;BEAUMARCHAIS;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;2;Le Marais
356;8105;653570.6751;6862427.4806;653570.6751;6862427.4806;2;null;3;11;751031101;101;null;BD;BEAUMARCHAIS;A;CA302;Supérette  classique;2;0;null;1;PCA;2;Le Marais
366;8290;653608.1727;6861950.6967;653612.0564029;6861949.73917622;2;null;3;11;751031102;4;null;RUE;PAS DE LA MULE;R;CA105;Chocolaterie - Confiserie;1;0;null;0;null;2;Le Marais
381;8693;653562.6756;6861962.6257;653562.6756;6861962.6257;2;null;3;11;751031102;6;null;RUE;PAS DE LA MULE;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;2;Le Marais
364;8270;653637.4018;6861985.3289;653635.503903509;6861997.17786573;2;null;3;11;751031102;37;null;BD;BEAUMARCHAIS;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;2;Le Marais
367;8296;653592.6211;6862140.3827;653592.6211;6862140.3827;2;null;3;11;751031102;1;B;RUE;SAINT GILLES;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;2;Le Marais
365;8286;653616.4253;6862126.0554;653616.4253;6862126.0554;2;null;3;11;751031102;61;null;BD;BEAUMARCHAIS;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;2;Le Marais
7284;88183;653484.7008;6862180.749;653488.582489033;6862179.78334465;2;null;3;11;751031101;20;null;RUE;SAINT GILLES;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;2;Le Marais
362;8185;653596.8089;6862255.0488;653596.8089;6862255.0488;2;null;3;11;751031101;79;null;BD;BEAUMARCHAIS;A;CA102;Traiteur asiatique;1;0;null;1;PCA;2;Le Marais
276;6722;653057.6738;6863312.6501;653057.6738;6863312.6501;2;null;3;9;751030901;17;null;BD;SAINT MARTIN;R;CA302;Supérette  classique;1;0;null;1;PCA;0;null
378;8630;653075.9399;6862438.1602;653075.9399;6862438.1602;2;null;3;11;751031104;8;null;RUE;QUATRE FILS;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;2;Le Marais
375;8439;653051.5384;6862317.8672;653051.5384;6862317.8672;2;null;3;11;751031103;18;null;RUE;BARBETTE;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;2;Le Marais
371;8386;653205.2863;6862274.8704;653202.777164975;6862271.75523685;2;null;3;11;751031103;16;null;RUE;ELZEVIR;A;CA105;Chocolaterie - Confiserie;1;0;null;0;null;2;Le Marais
377;8590;653187.2206;6862482.0998;653187.2206;6862482.0998;2;null;3;11;751031104;111;null;RUE;VIEILLE DU TEMPLE;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;2;Le Marais
376;8538;653369.4792;6862368.2267;653369.55878172;6862372.22590827;2;null;3;11;751031104;73;null;RUE;TURENNE;R;CA104;Pâtisserie;1;0;null;0;null;2;Le Marais
358;8156;653389.5516;6862491.5561;653389.5516;6862491.5561;2;null;3;11;751031101;80;null;RUE;TURENNE;R;CA111;Commerce détail de boissons;1;0;null;0;null;2;Le Marais
357;8128;653438.3749;6862535.2464;653438.3749;6862535.2464;2;null;3;11;751031101;19;null;RUE;PONT AUX CHOUX;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;0;null;2;Le Marais
380;8684;653374.7304;6862054.57;653374.7304;6862054.57;2;null;3;11;751031102;28;null;RUE;TURENNE;R;CA111;Commerce détail de boissons;1;0;null;0;null;2;Le Marais
368;8304;653376.5584;6862091.071;653376.5584;6862091.071;2;null;3;11;751031102;32;null;RUE;TURENNE;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;2;Le Marais
363;8206;653453.2061;6862188.9501;653453.2061;6862188.9501;2;null;3;11;751031101;24;null;RUE;SAINT GILLES;A;CA302;Supérette  classique;1;0;null;0;null;2;Le Marais
370;8385;653205.2863;6862274.8704;653205.2863;6862274.8704;2;null;3;11;751031103;16;null;RUE;ELZEVIR;R;CA111;Commerce détail de boissons;1;0;null;0;null;2;Le Marais
369;8362;653357.8436;6862051.9552;653357.8436;6862051.9552;2;null;3;11;751031103;35;null;RUE;TURENNE;R;CA104;Pâtisserie;1;0;null;0;null;2;Le Marais
269;6513;652859.7036;6863246.9518;652859.7036;6863246.9518;2;null;3;9;751030902;43;null;RUE;NOTRE DAME DE NAZARETH;R;CA301;Alimentation générale  <120m²;1;0;null;2;PCA - PRCA;0;null
267;6504;652907.011;6863155.0862;652908.488040737;6863158.80350422;2;null;3;9;751030903;43;null;RUE;VOLTA;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
266;6495;652910.95;6863183.6319;652910.95;6863183.6319;2;null;3;9;751030903;17;null;RUE;VERTBOIS;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
268;6509;652904.6016;6863236.384;652904.6016;6863236.384;2;null;3;9;751030902;37;null;RUE;NOTRE DAME DE NAZARETH;R;CA304;Supérette  spécialisée;1;0;null;2;PCA - PRCA;0;null
270;6515;652846.896;6863249.9686;652842.995247868;6863250.85411274;2;null;3;9;751030902;45;null;RUE;NOTRE DAME DE NAZARETH;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;2;PCA - PRCA;0;null
280;6872;652952.1739;6863225.2437;652940.450693305;6863227.80620362;2;null;3;9;751030902;31;null;RUE;NOTRE DAME DE NAZARETH;A;CA104;Pâtisserie;1;0;null;2;PCA - PRCA;0;null
272;6610;652882.2882;6863254.7627;652886.193232718;6863253.89625931;2;null;3;9;751030901;52;null;RUE;NOTRE DAME DE NAZARETH;R;CA102;Traiteur asiatique;1;0;null;2;PCA - PRCA;0;null
271;6562;652717.3393;6863260.0958;652721.216051564;6863259.11050953;2;null;3;9;751030902;72;null;RUE;VERTBOIS;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
282;6910;652944.1082;6863223.6165;652944.1082;6863223.6165;2;null;3;9;751030902;60;null;RUE;VOLTA;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;0;null;0;null
7378;90658;652996.4115;6863229.0123;652996.4115;6863229.0123;2;null;3;9;751030902;32;null;RUE;NOTRE DAME DE NAZARETH;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;2;PCA - PRCA;0;null
278;6786;653028.9671;6863268.918;653028.9671;6863268.918;2;null;3;9;751030902;27;null;RUE;MESLAY;R;CA102;Traiteur asiatique;1;0;null;2;PCA - PRCA;0;null
277;6734;652970.2192;6863333.1312;652970.2192;6863333.1312;2;null;3;9;751030901;27;T;BD;SAINT MARTIN;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
273;6621;652814.7748;6863269.8008;652818.684758512;6863268.9568661;2;null;3;9;751030901;64;null;RUE;NOTRE DAME DE NAZARETH;R;CA301;Alimentation générale  <120m²;1;0;null;2;PCA - PRCA;0;null
274;6643;652711.4396;6863330.6681;652710.087933128;6863326.90339594;2;null;3;9;751030901;324;null;RUE;SAINT MARTIN;R;CA102;Traiteur asiatique;1;0;null;0;null;0;null
257;6292;652707.6108;6863388.252;652707.6108;6863388.252;2;null;3;9;751030905;359;null;RUE;SAINT MARTIN;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
259;6331;652692.9308;6863346.6257;652692.9308;6863346.6257;2;null;3;9;751030905;351;null;RUE;SAINT MARTIN;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
258;6327;652684.5701;6863322.8732;652684.5701;6863322.8732;2;null;3;9;751030905;343;null;RUE;SAINT MARTIN;R;CA302;Supérette  classique;1;0;null;0;null;0;null
382;8716;652807.4562;6862431.5201;652807.4562;6862431.5201;2;null;3;12;751031202;2;null;RUE;RAMBUTEAU;A;CA105;Chocolaterie - Confiserie;1;0;null;0;null;3;Les Halles
373;8428;652993.3482;6862290.4374;652987.91984542;6862284.56092431;2;null;3;11;751031103;60;null;RUE;VIEILLE DU TEMPLE;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;2;Le Marais
372;8426;652993.3482;6862290.4374;652993.3482;6862290.4374;2;null;3;11;751031103;60;null;RUE;VIEILLE DU TEMPLE;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;2;Le Marais
379;8665;652935.9115;6862297.0697;652935.9115;6862297.0697;2;null;3;11;751031103;48;null;RUE;FRANCS BOURGEOIS;R;CA107;Vente de produits surgelés;1;0;null;0;null;2;Le Marais
374;8429;653004.5348;6862308.12;653004.5348;6862308.12;2;null;3;11;751031103;64;null;RUE;VIEILLE DU TEMPLE;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;0;null;2;Le Marais
385;8727;652725.9586;6862473.7154;652736.658273276;6862468.28244576;2;null;3;12;751031202;14;null;RUE;RAMBUTEAU;R;CA111;Commerce détail de boissons;1;0;null;0;null;3;Les Halles
384;8726;652725.9586;6862473.7154;652733.091715517;6862470.09343051;2;null;3;12;751031202;14;null;RUE;RAMBUTEAU;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;3;Les Halles
383;8724;652725.9586;6862473.7154;652725.9586;6862473.7154;2;null;3;12;751031202;14;null;RUE;RAMBUTEAU;R;CA104;Pâtisserie;1;0;null;0;null;3;Les Halles
387;8730;652714.1005;6862494.507;652710.877613963;6862492.13782175;2;null;3;12;751031202;60;null;RUE;TEMPLE;R;CA113;Glacier : vente à emporter et consommation sur place;1;0;null;0;null;3;Les Halles
396;8974;652663.763;6862505.9384;652663.763;6862505.9384;2;null;3;12;751031202;18;null;RUE;RAMBUTEAU;R;CA102;Traiteur asiatique;1;0;null;0;null;3;Les Halles
397;8975;652663.763;6862505.9384;652667.331767863;6862504.13177443;2;null;3;12;751031202;18;null;RUE;RAMBUTEAU;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;3;Les Halles
386;8728;652725.9586;6862473.7154;652740.224831034;6862466.47146101;2;null;3;12;751031202;14;null;RUE;RAMBUTEAU;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;0;null;3;Les Halles
398;8981;652631.7125;6862522.5079;652631.7125;6862522.5079;2;null;3;12;751031202;24;null;RUE;RAMBUTEAU;R;CA108;Vente de fruits et légumes;1;0;null;0;null;3;Les Halles
400;8985;652606.1041;6862535.7532;652609.672867863;6862533.94657443;2;null;3;12;751031202;28;null;RUE;RAMBUTEAU;R;CA102;Traiteur asiatique;1;0;null;0;null;3;Les Halles
399;8982;652618.0391;6862529.5839;652618.0391;6862529.5839;2;null;3;12;751031202;26;null;RUE;RAMBUTEAU;R;CA202;Supermarché classique;2;0;null;0;null;3;Les Halles
287;7031;652881.376;6863046.7488;652877.596432864;6863045.43926868;2;null;3;9;751030903;56;null;RUE;TURBIGO;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
264;6455;652850.8283;6863059.7298;652850.8283;6863059.7298;2;null;3;9;751030903;61;null;RUE;TURBIGO;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
265;6457;652861.9498;6863063.4751;652865.728680977;6863064.78661003;2;null;3;9;751030903;63;null;RUE;TURBIGO;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
285;6956;652940.6143;6863066.534;652936.831771252;6863065.23304794;2;null;3;9;751030903;60;null;RUE;TURBIGO;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
295;7128;652836.8062;6862916.7679;652836.8062;6862916.7679;2;null;3;9;751030904;6;null;RUE;MAIRE;R;CA301;Alimentation générale  <120m²;1;0;null;2;PCA - PRCA;0;null
300;7185;652798.076;6862917.9139;652798.076;6862917.9139;2;null;3;9;751030904;15;null;RUE;MAIRE;R;CA102;Traiteur asiatique;1;0;null;2;PCA - PRCA;0;null
283;6927;653019.9296;6863031.6437;653019.9296;6863031.6437;2;null;3;9;751030903;6;null;RUE;FONTAINES DU TEMPLE;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
286;7012;652880.6387;6863000.3283;652884.35108607;6862998.83894119;2;null;3;9;751030903;34;null;RUE;REAUMUR;R;CA102;Traiteur asiatique;1;0;null;0;null;0;null
288;7038;652822.5422;6863009.5202;652822.5422;6863009.5202;2;null;3;9;751030903;44;null;RUE;REAUMUR;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
293;7117;652814.1585;6862987.1979;652814.1585;6862987.1979;2;null;3;9;751030904;25;null;RUE;REAUMUR;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
294;7125;652824.168;6862968.1139;652824.168;6862968.1139;2;null;3;9;751030904;9;null;RUE;VOLTA;R;CA102;Traiteur asiatique;1;0;null;0;null;0;null
306;7261;653037.4856;6862713.5807;653037.4856;6862713.5807;2;null;3;10;751031003;71;null;RUE;ARCHIVES;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;2;Le Marais
388;8749;652866.6689;6862580.55;652860.427203235;6862585.55412045;2;null;3;12;751031202;5;null;RUE;HAUDRIETTES;R;CA202;Supermarché classique;2;0;null;0;null;3;Les Halles
307;7263;653046.2273;6862725.086;653046.2273;6862725.086;2;null;3;10;751031003;75;null;RUE;ARCHIVES;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;2;Le Marais
