OBJECTID;ID_LOCAL;X;Y;Xbis;Ybis;C20_NIV8;F7;ARRO;QUA;IRIS;NUM;LET;TYP_VOIE;LIB_VOIE;C20_SIT;C20_CODACT;C20_LIBACT;C20_SURF;C20_CC_ID;C20_NOM_CC;CODE_PROTECTION;TYPE_PROTECTION;CODE_ZTI;NOM_ZTI
1920;30936;653095.5335;6865017.9713;653095.5335;6865017.9713;2;null;10;37;751103708;16;null;RUE;PERDONNET;R;CA104;Pâtisserie;1;0;null;0;null;0;null
1925;30969;653080.8059;6865023.7544;653080.8059;6865023.7544;2;null;10;37;751103708;13;null;RUE;PERDONNET;R;CA107;Vente de produits surgelés;1;0;null;0;null;0;null
1928;30977;653098.5088;6865052.6056;653098.5088;6865052.6056;2;null;10;37;751103708;64;null;RUE;LOUIS BLANC;A;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
1931;30997;653123.6234;6865031.714;653123.6234;6865031.714;2;null;10;37;751103708;62;null;RUE;LOUIS BLANC;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;1;PCA;0;null
7402;91382;653188.5498;6865055.9046;653188.5498;6865055.9046;2;null;10;37;751103709;28;null;RUE;PHILIPPE DE GIRARD;R;CA302;Supérette  classique;1;0;null;0;null;0;null
7401;91342;653115.2723;6863671.0549;653115.2723;6863671.0549;2;null;10;39;751103908;14;null;PL;JACQUES BONSERGENT;R;CA302;Supérette  classique;1;0;null;1;PCA;0;null
2270;34813;653154.0403;6864287.0206;653152.577543619;6864283.29765174;2;null;10;40;751104008;164;null;RUE;FAUBOURG SAINT MARTIN;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
2269;34810;653131.5917;6864231.2164;653131.5917;6864231.2164;2;null;10;40;751104008;156;null;RUE;FAUBOURG SAINT MARTIN;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
7591;96971;653176.1571;6864909.9617;653176.1571;6864909.9617;2;null;10;37;751103707;19;null;RUE;PHILIPPE DE GIRARD;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;0;null;0;null
2155;33736;653176.4842;6863865.4142;653172.48460965;6863865.47144536;2;null;10;39;751103908;39;null;RUE;VINAIGRIERS;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
2164;33834;653216.7716;6863707.9263;653216.7716;6863707.9263;2;null;10;39;751103908;53;null;RUE;LANCRY;R;CA301;Alimentation générale  <120m²;1;0;null;3;PCA - PPA;0;null
1912;30879;653170.0919;6864920.8929;653170.0919;6864920.8929;2;null;10;37;751103707;1;null;RUE;CAIL;A;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
7473;93785;653157.7418;6864922.4378;653157.7418;6864922.4378;2;null;10;37;751103707;3;null;RUE;CAIL;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
7151;85391;653112.6318;6864928.1006;653108.658711608;6864928.56381553;2;null;10;37;751103707;11;null;RUE;CAIL;R;CA304;Supérette  spécialisée;1;0;null;0;null;0;null
7135;85090;653183.0557;6863664.6692;653183.0557;6863664.6692;2;null;10;39;751103908;45;null;RUE;LANCRY;R;CA302;Supérette  classique;1;0;null;3;PCA - PPA;0;null
2146;33590;653174.7625;6863627.9101;653174.7625;6863627.9101;2;null;10;39;751103903;32;null;RUE;LANCRY;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;3;PCA - PPA;0;null
2162;33820;653137.2521;6863646.5429;653139.946731143;6863643.58672629;2;null;10;39;751103908;8;null;PL;JACQUES BONSERGENT;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
2147;33592;653174.7625;6863627.9101;653170.205968091;6863621.3345379;2;null;10;39;751103903;32;null;RUE;LANCRY;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;3;PCA - PPA;0;null
2110;33052;653117.8132;6863542.7588;653121.166281308;6863550.02219079;2;null;10;39;751103904;25;null;RUE;LANCRY;R;CA102;Traiteur asiatique;1;0;null;0;null;0;null
2163;33827;653172.092;6863644.8486;653172.092;6863644.8486;2;null;10;39;751103908;41;null;RUE;LANCRY;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;3;PCA - PPA;0;null
2148;33598;653194.8977;6863656.4586;653194.8977;6863656.4586;2;null;10;39;751103903;36;null;RUE;LANCRY;R;CA102;Traiteur asiatique;1;0;null;3;PCA - PPA;0;null
2161;33817;653152.1683;6863629.9154;653152.1683;6863629.9154;2;null;10;39;751103908;4;null;PL;JACQUES BONSERGENT;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
2149;33601;653203.3806;6863668.8181;653201.085150398;6863665.54229306;2;null;10;39;751103903;38;null;RUE;LANCRY;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;3;PCA - PPA;0;null
1908;30807;652973.0917;6864928.8842;652976.032801339;6864936.32395288;2;null;10;37;751103712;197;null;RUE;FAUBOURG SAINT DENIS;R;CA304;Supérette  spécialisée;1;0;null;1;PCA;0;null
1909;30808;652973.0917;6864928.8842;652977.503352009;6864940.04382932;2;null;10;37;751103712;197;null;RUE;FAUBOURG SAINT DENIS;R;CA304;Supérette  spécialisée;1;0;null;1;PCA;0;null
1921;30938;653013.3833;6864980.6235;653013.3833;6864980.6235;2;null;10;37;751103708;214;null;RUE;FAUBOURG SAINT DENIS;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
1922;30944;653018.0049;6865016.5929;653018.0049;6865016.5929;2;null;10;37;751103708;220;null;RUE;FAUBOURG SAINT DENIS;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
1923;30949;653023.2163;6865057.1794;653023.2163;6865057.1794;2;null;10;37;751103708;228;null;RUE;FAUBOURG SAINT DENIS;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
1910;30828;653000.3058;6865054.3053;653001.261349958;6865062.24802776;2;null;10;37;751103712;207;null;RUE;FAUBOURG SAINT DENIS;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;1;PCA;0;null
1929;30982;653075.908;6865071.331;653079.009983242;6865068.80558915;2;null;10;37;751103708;68;null;RUE;LOUIS BLANC;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
1924;30951;653025.0777;6865071.6149;653025.0777;6865071.6149;2;null;10;37;751103708;230;null;RUE;FAUBOURG SAINT DENIS;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;0;null
1930;30983;653067.1271;6865078.61;653067.1271;6865078.61;2;null;10;37;751103708;70;null;RUE;LOUIS BLANC;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;1;PCA;0;null
2154;33704;653083.4553;6863869.1524;653075.47974267;6863869.77728822;2;null;10;39;751103908;49;null;RUE;VINAIGRIERS;R;CA102;Traiteur asiatique;1;0;null;0;null;0;null
2156;33766;652985.6313;6864035.5518;652985.6313;6864035.5518;2;null;10;39;751103910;134;null;RUE;FAUBOURG SAINT MARTIN;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
2158;33769;652988.799;6864042.1782;652987.093988272;6864038.55978391;2;null;10;39;751103910;136;null;RUE;FAUBOURG SAINT MARTIN;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;0;null;0;null
1916;30903;652980.23;6864891.3339;652978.773093177;6864887.60865873;2;null;10;37;751103707;208;null;RUE;FAUBOURG SAINT DENIS;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
2157;33768;652988.799;6864042.1782;652988.799;6864042.1782;2;null;10;39;751103910;136;null;RUE;FAUBOURG SAINT MARTIN;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
1906;30802;652959.5963;6864895.5536;652965.475905072;6864910.43413239;2;null;10;37;751103712;195;null;RUE;FAUBOURG SAINT DENIS;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;1;PCA;0;null
1907;30806;652973.0917;6864928.8842;652974.56225067;6864932.60407644;2;null;10;37;751103712;197;null;RUE;FAUBOURG SAINT DENIS;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;0;null
1917;30907;652993.3064;6864922.987;652988.151611429;6864912.15057279;2;null;10;37;751103707;210;null;RUE;FAUBOURG SAINT DENIS;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
1913;30885;653069.9683;6864933.4518;653069.9683;6864933.4518;2;null;10;37;751103707;17;null;RUE;CAIL;R;CA302;Supérette  classique;1;0;null;0;null;0;null
2170;33954;653003.7198;6863540.5823;653006.102798203;6863548.21913963;2;null;10;39;751103904;11;null;RUE;TAYLOR;R;CA105;Chocolaterie - Confiserie;1;0;null;0;null;0;null
2169;33899;653028.281;6863559.9885;653028.281;6863559.9885;2;null;10;39;751103904;25;null;RUE;CHATEAU D EAU;R;CA102;Traiteur asiatique;1;0;null;0;null;0;null
2108;33017;653027.0038;6863580.4151;653027.0038;6863580.4151;2;null;10;39;751103907;32;null;RUE;CHATEAU D EAU;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
2107;32994;652985.5052;6863615.0754;652985.5052;6863615.0754;2;null;10;39;751103907;38;null;RUE;CHATEAU D EAU;R;CA104;Pâtisserie;1;0;null;0;null;0;null
7313;89071;653044.0005;6863639.1199;653044.0005;6863639.1199;2;null;10;39;751103907;7;null;RUE;LUCIEN SAMPAIX;R;CA302;Supérette  classique;1;0;null;0;null;0;null
7314;89074;653049.829;6863648.9288;653049.829;6863648.9288;2;null;10;39;751103907;9;null;RUE;LUCIEN SAMPAIX;R;CA302;Supérette  classique;2;0;null;0;null;0;null
2153;33674;653078.2016;6863722.1088;653080.233557692;6863718.66334677;2;null;10;39;751103908;32;null;BD;MAGENTA;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
2106;32981;653038.3729;6863727.3871;653038.3729;6863727.3871;2;null;10;39;751103907;35;null;BD;MAGENTA;R;CA302;Supérette  classique;1;0;null;1;PCA;0;null
2105;32955;653011.5546;6863773.1407;653007.489481721;6863780.0308969;2;null;10;39;751103907;37;null;BD;MAGENTA;R;CA107;Vente de produits surgelés;1;0;null;1;PCA;0;null
2213;34373;653884.5468;6864271.3755;653879.713344444;6864277.75027116;2;null;10;40;751104006;75;null;BD;VILLETTE;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
7100;84391;653839.6423;6863615.9768;653843.261905389;6863617.67928549;2;null;10;40;751104003;1;null;RUE;TESSON;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
2251;34653;653843.1159;6863680.9234;653843.1159;6863680.9234;2;null;10;40;751104003;25;null;RUE;JACQUES LOUVEL TESSIER;R;CA104;Pâtisserie;1;0;null;0;null;0;null
2244;34597;653863.5893;6863906.4686;653863.5893;6863906.4686;2;null;10;40;751104002;4;null;RUE;SAINTE MARTHE;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
7593;97008;653855.6152;6863832.1959;653855.6152;6863832.1959;2;null;10;40;751104003;213;null;RUE;SAINT MAUR;R;CA102;Traiteur asiatique;1;0;null;1;PCA;0;null
2245;34602;653882.2155;6863816.6628;653882.2155;6863816.6628;2;null;10;40;751104002;206;null;RUE;SAINT MAUR;A;CA202;Supermarché classique;2;0;null;1;PCA;0;null
2249;34625;653888.1723;6863773.5037;653888.1723;6863773.5037;2;null;10;40;751104003;205;null;RUE;SAINT MAUR;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
2259;34753;653908.2528;6863692.6526;653904.592679468;6863691.03905803;2;null;10;40;751104003;38;null;RUE;JACQUES LOUVEL TESSIER;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
2246;34606;653853.2225;6863871.44;653855.012911858;6863867.8630704;2;null;10;40;751104002;212;null;RUE;SAINT MAUR;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;0;null
2212;34369;653903.2229;6864246.3041;653898.392782793;6864252.68140098;2;null;10;40;751104006;71;null;BD;VILLETTE;R;CA107;Vente de produits surgelés;1;0;null;1;PCA;0;null
2263;34776;653895.017;6863537.6466;653898.661750735;6863539.29456604;2;null;10;40;751104003;77;null;RUE;FAUBOURG DU TEMPLE;R;CA302;Supérette  classique;1;0;null;1;PCA;0;null
2257;34736;653843.2744;6863514.6496;653846.914823896;6863516.30710229;2;null;10;40;751104004;67;null;RUE;FAUBOURG DU TEMPLE;A;CA104;Pâtisserie;1;0;null;1;PCA;0;null
2258;34737;653843.2744;6863514.6496;653843.2744;6863514.6496;2;null;10;40;751104004;67;null;RUE;FAUBOURG DU TEMPLE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
2266;34792;653856.5471;6863555.4786;653856.5471;6863555.4786;2;null;10;40;751104003;154;null;AV;PARMENTIER;R;CA302;Supérette  classique;1;0;null;1;PCA;0;null
2267;34793;653851.7502;6863565.59;653851.7502;6863565.59;2;null;10;40;751104003;156;null;AV;PARMENTIER;R;CA302;Supérette  classique;2;0;null;1;PCA;0;null
2206;34337;653705.213;6864219.2661;653698.643993506;6864209.22378186;2;null;10;40;751104006;22;null;RUE;GRANGE AUX BELLES;R;CA108;Vente de fruits et légumes;1;0;null;0;null;0;null
2205;34336;653705.213;6864219.2661;653700.833662337;6864212.57122124;2;null;10;40;751104006;22;null;RUE;GRANGE AUX BELLES;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;0;null;0;null
7131;85049;653705.213;6864219.2661;653703.023331169;6864215.91866062;2;null;10;40;751104006;22;null;RUE;GRANGE AUX BELLES;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
2202;34247;653688.1775;6864233.0076;653688.1775;6864233.0076;2;null;10;40;751104007;49;null;RUE;GRANGE AUX BELLES;R;CA302;Supérette  classique;1;0;null;0;null;0;null
2207;34339;653719.4217;6864240.3724;653719.4217;6864240.3724;2;null;10;40;751104006;24;null;RUE;GRANGE AUX BELLES;R;CA302;Supérette  classique;2;0;null;0;null;0;null
2201;34243;653762.6591;6864417.3018;653763.392503642;6864425.26811151;2;null;10;40;751104010;9;null;PL;COLONEL FABIEN;A;CA107;Vente de produits surgelés;1;0;null;1;PCA;0;null
2200;34242;653762.6591;6864417.3018;653762.6591;6864417.3018;2;null;10;40;751104010;9;null;PL;COLONEL FABIEN;A;CA302;Supérette  classique;1;0;null;1;PCA;0;null
2208;34344;653772.2294;6864319.6578;653770.04031601;6864316.30997813;2;null;10;40;751104006;38;null;RUE;GRANGE AUX BELLES;A;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
2260;34759;653826.3946;6863618.9954;653828.158744797;6863615.40544274;2;null;10;40;751104003;162;null;AV;PARMENTIER;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;0;null
2253;34671;653660.698;6863708.199;653660.698;6863708.199;2;null;10;40;751104004;22;null;RUE;ALIBERT;R;CA302;Supérette  classique;1;0;null;0;null;0;null
2248;34624;653778.2803;6863719.6065;653780.047576189;6863716.01808324;2;null;10;40;751104003;170;null;AV;PARMENTIER;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
2247;34615;653796.7119;6863830.6461;653795.615391474;6863826.79932615;2;null;10;40;751104003;14;null;AV;CLAUDE VELLEFAUX;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
2250;34638;653843.388;6863857.2479;653839.822166552;6863864.40924288;2;null;10;40;751104003;217;null;RUE;SAINT MAUR;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
7132;85066;653802.5333;6864042.427;653802.5333;6864042.427;2;null;10;40;751104006;7;null;AV;CLAUDE VELLEFAUX;R;CA302;Supérette  classique;1;0;null;1;PCA;0;null
2214;34386;653836.2504;6864093.26;653839.75225831;6864091.32687083;2;null;10;40;751104006;11;null;RUE;SAMBRE ET MEUSE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
2204;34321;653721.0084;6864188.879;653721.0084;6864188.879;2;null;10;40;751104006;4;null;RUE;VICQ D AZIR;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
2209;34346;653706.5969;6864202.9704;653706.5969;6864202.9704;2;null;10;40;751104006;1;null;RUE;VICQ D AZIR;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
2130;33411;653691.8459;6863438.7864;653691.8459;6863438.7864;2;null;10;39;751103901;41;null;RUE;FAUBOURG DU TEMPLE;R;CA112;Crèmerie - Fromagerie;1;0;null;3;PCA - PPA;0;null
2254;34716;653766.9552;6863479.1076;653770.471467351;6863481.01439415;2;null;10;40;751104004;51;null;RUE;FAUBOURG DU TEMPLE;R;CA102;Traiteur asiatique;1;0;null;3;PCA - PPA;0;null
7592;96985;653714.4184;6863494.4601;653714.4184;6863494.4601;2;null;10;39;751103901;3;null;RUE;BICHAT;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
2255;34727;653816.3794;6863502.2902;653819.996028468;6863503.99900032;2;null;10;40;751104004;61;null;RUE;FAUBOURG DU TEMPLE;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;0;null
2256;34729;653830.9511;6863509.0274;653830.9511;6863509.0274;2;null;10;40;751104004;65;null;RUE;FAUBOURG DU TEMPLE;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
7152;85397;653696.5826;6863576.124;653698.106236973;6863572.42555027;2;null;10;40;751104004;18;null;RUE;BICHAT;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
7130;85036;653395.3338;6863900.5746;653395.3338;6863900.5746;2;null;10;39;751103909;8;null;RUE;GRANGE AUX BELLES;R;CA104;Pâtisserie;1;0;null;0;null;0;null
7475;93829;653379.6593;6863901.5845;653382.440443355;6863904.45943333;2;null;10;39;751103909;3;null;RUE;GRANGE AUX BELLES;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
2185;34046;653460.1332;6864394.5527;653460.1332;6864394.5527;2;null;10;40;751104009;151;null;QU;VALMY;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
2137;33489;653407.0864;6863912.4096;653404.292239375;6863909.54731658;2;null;10;39;751103909;10;null;RUE;GRANGE AUX BELLES;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
2181;34003;653401.4966;6864432.5806;653401.4966;6864432.5806;2;null;10;40;751104008;9;null;RUE;EUGENE VARLIN;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
2203;34285;653348.1902;6863965.5395;653348.1902;6863965.5395;2;null;10;40;751104007;52;null;RUE;BICHAT;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
2190;34112;653440.0152;6864638.5902;653440.0152;6864638.5902;2;null;10;40;751104009;16;null;RUE;ALEXANDRE PARODI;R;CA202;Supermarché classique;2;0;null;0;null;0;null
2186;34062;653419.8198;6864634.7633;653413.313368863;6864639.41801308;2;null;10;40;751104009;15;B;RUE;ALEXANDRE PARODI;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
1954;31207;653331.3067;6864636.6446;653333.822896285;6864639.75406237;2;null;10;37;751103702;203;null;RUE;FAUBOURG SAINT MARTIN;R;CA111;Commerce détail de boissons;1;0;null;3;PCA - PPA;0;null
7536;95980;653507.0621;6863610.5572;653507.0621;6863610.5572;2;null;10;39;751103901;64;null;QU;JEMMAPES;R;CA302;Supérette  classique;2;0;null;0;null;0;null
2142;33550;653348.808;6863635.3077;653348.808;6863635.3077;2;null;10;39;751103902;23;null;RUE;BEAUREPAIRE;R;CA302;Supérette  classique;1;0;null;1;PCA;0;null
2122;33321;653424.6791;6863636.6019;653422.856920466;6863640.16275127;2;null;10;39;751103902;61;null;QU;VALMY;R;CA113;Glacier : vente à emporter et consommation sur place;1;0;null;0;null;0;null
2135;33448;653520.9359;6863728.552;653520.9359;6863728.552;2;null;10;39;751103909;13;null;RUE;MARIE ET LOUISE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
2133;33432;653564.9617;6863680.7334;653568.493490371;6863682.61128625;2;null;10;39;751103909;11;null;RUE;ALIBERT;R;CA112;Crèmerie - Fromagerie;1;0;null;0;null;0;null
2134;33435;653589.3587;6863693.4409;653592.890818078;6863695.31816979;2;null;10;39;751103909;15;null;RUE;ALIBERT;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
2143;33554;653359.2933;6863670.2854;653359.2933;6863670.2854;2;null;10;39;751103902;29;null;RUE;BEAUREPAIRE;R;CA105;Chocolaterie - Confiserie;1;0;null;1;PCA;0;null
2136;33463;653562.3322;6863732.6124;653562.3322;6863732.6124;2;null;10;39;751103909;8;null;RUE;MARIE ET LOUISE;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
2132;33430;653552.273;6863674.1242;653552.273;6863674.1242;2;null;10;39;751103909;9;null;RUE;ALIBERT;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
2125;33353;653547.779;6863365.6032;653547.779;6863365.6032;2;null;10;39;751103902;27;null;RUE;FAUBOURG DU TEMPLE;R;CA104;Pâtisserie;1;0;null;3;PCA - PPA;0;null
