OBJECTID;ID_LOCAL;X;Y;Xbis;Ybis;C20_NIV8;F7;ARRO;QUA;IRIS;NUM;LET;TYP_VOIE;LIB_VOIE;C20_SIT;C20_CODACT;C20_LIBACT;C20_SURF;C20_CC_ID;C20_NOM_CC;CODE_PROTECTION;TYPE_PROTECTION;CODE_ZTI;NOM_ZTI
5182;66116;649774.284;6864952.2625;649776.699614786;6864949.07427084;2;null;17;67;751176709;26;null;RUE;LEVIS;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;3;PCA - PPA;0;null
5159;65837;649761.746;6864948.9387;649761.746;6864948.9387;2;null;17;66;751176601;33;null;RUE;LEVIS;A;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
5144;65765;649736.9479;6864950.9918;649736.9479;6864950.9918;2;null;17;66;751176601;23;null;RUE;TERRASSE;R;CA112;Crèmerie - Fromagerie;1;0;null;0;null;0;null
5183;66120;649758.182;6864973.8828;649760.634731733;6864970.72303624;2;null;17;67;751176709;32;null;RUE;LEVIS;A;CA111;Commerce détail de boissons;1;0;null;3;PCA - PPA;0;null
5187;66172;649689.9684;6865095.5852;649686.979990495;6865092.92636405;2;null;17;67;751176709;26;null;RUE;LEGENDRE;R;CA102;Traiteur asiatique;1;0;null;1;PCA;0;null
5297;67542;649653.9287;6865100.9236;649657.159836866;6865098.56568682;2;null;17;67;751176710;60;null;RUE;LEVIS;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;0;null
5109;65502;648925.4685;6865137.8642;648925.4685;6865137.8642;2;null;17;66;751176609;80;null;AV;VILLIERS;R;CA202;Supermarché classique;2;0;null;0;null;0;null
5108;65501;648938.9711;6865133.3809;648942.777691819;6865132.15213691;2;null;17;66;751176609;78;null;AV;VILLIERS;R;CA104;Pâtisserie;1;0;null;0;null;0;null
5188;66177;649710.0943;6865113.1935;649704.11562474;6865107.87791516;2;null;17;67;751176709;30;null;RUE;LEGENDRE;R;CA105;Chocolaterie - Confiserie;1;0;null;1;PCA;0;null
5132;65710;649583.6001;6865138.1939;649583.6001;6865138.1939;2;null;17;66;751176602;71;null;RUE;LEVIS;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;0;null
5117;65591;649332.4949;6865139.1712;649338.86713928;6865144.007993;2;null;17;66;751176602;77;null;RUE;CARDINET;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
5072;64937;648967.4772;6865037.8521;648967.4772;6865037.8521;2;null;17;66;751176603;79;null;RUE;JOUFFROY D ABBANS;A;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
5071;64928;648998.8851;6865043.6338;648998.8851;6865043.6338;2;null;17;66;751176603;8;null;RUE;MEISSONIER;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;0;null;0;null
5192;66192;649702.9077;6865048.2422;649702.9077;6865048.2422;2;null;17;67;751176709;46;null;RUE;LEVIS;R;CA105;Chocolaterie - Confiserie;1;0;null;3;PCA - PPA;0;null
5141;65757;649684.0946;6865053.3921;649681.680654406;6865056.58159317;2;null;17;66;751176601;57;null;RUE;LEVIS;A;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
5193;66196;649687.3165;6865069.1222;649687.3165;6865069.1222;2;null;17;67;751176709;52;null;RUE;LEVIS;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;3;PCA - PPA;0;null
5131;65700;649643.3385;6865073.3582;649643.3385;6865073.3582;2;null;17;66;751176602;21;null;RUE;LEGENDRE;R;CA107;Vente de produits surgelés;1;0;null;0;null;0;null
5075;65056;648679.304;6865082.2051;648677.885530459;6865085.94514601;2;null;17;66;751176608;11;null;RUE;GOUNOD;A;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
5138;65751;649709.4453;6865019.3181;649704.616296182;6865025.6962441;2;null;17;66;751176601;49;null;RUE;LEVIS;R;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
5070;64920;648992.6946;6864975.4302;648992.6946;6864975.4302;2;null;17;66;751176603;4;null;RUE;MEISSONIER;R;CA108;Vente de fruits et légumes;1;0;null;0;null;0;null
5082;65141;648585.9351;6865021.5901;648585.9351;6865021.5901;2;null;17;66;751176607;121;null;RUE;COURCELLES;R;CA108;Vente de fruits et légumes;1;0;null;1;PCA;0;null
5140;65753;649704.6591;6865025.7473;649702.24348479;6865028.93552884;2;null;17;66;751176601;51;null;RUE;LEVIS;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;3;PCA - PPA;0;null
7608;97215;648925.2982;6865002.9294;648925.2982;6865002.9294;2;null;17;66;751176603;85;null;RUE;JOUFFROY D ABBANS;R;CA202;Supermarché classique;2;0;null;0;null;0;null
5116;65588;649240.3373;6865033.3921;649240.3373;6865033.3921;2;null;17;66;751176602;48;null;AV;VILLIERS;A;CA202;Supermarché classique;2;0;null;0;null;0;null
5086;65177;648562.1944;6865030.498;648571.962570054;6865037.46814016;2;null;17;66;751176607;65;null;RUE;PIERRE DEMOURS;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
4962;63880;648196.4222;6865115.7793;648196.4222;6865115.7793;2;null;17;65;751176512;10;null;RUE;GUILLAUME TELL;R;CA302;Supérette  classique;2;0;null;0;null;0;null
5084;65159;648524.4637;6865116.2258;648524.4637;6865116.2258;2;null;17;66;751176607;159;null;RUE;COURCELLES;R;CA201;Monoprix;3;0;null;1;PCA;0;null
4956;63811;648107.6831;6865119.7495;648107.6831;6865119.7495;2;null;17;65;751176513;67;null;RUE;LAUGIER;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
5050;64568;647818.702;6865142.5841;647818.702;6865142.5841;2;null;17;65;751176515;5;null;RUE;ALEXANDRE CHARPENTIER;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
5051;64573;647835.6757;6865123.7548;647835.6757;6865123.7548;2;null;17;65;751176515;20;null;BD;GOUVION SAINT CYR;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
4957;63819;648183.8101;6865130.0071;648183.8101;6865130.0071;2;null;17;65;751176512;1;null;RUE;DESCOMBES;A;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;0;null;0;null
4959;63855;648206.0976;6865136.9525;648206.0976;6865136.9525;2;null;17;65;751176512;11;null;RUE;GUILLAUME TELL;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
4952;63748;647792.5845;6864982.7843;647792.5845;6864982.7843;2;null;17;65;751176514;42;null;RUE;GUERSANT;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
4953;63749;647783.0571;6864996.2512;647783.0571;6864996.2512;2;null;17;65;751176514;44;null;RUE;GUERSANT;R;CA107;Vente de produits surgelés;1;0;null;0;null;0;null
5083;65147;648553.4802;6865007.3208;648553.4802;6865007.3208;2;null;17;66;751176607;86;null;RUE;PIERRE DEMOURS;R;CA102;Traiteur asiatique;1;0;null;1;PCA;0;null
4950;63744;647794.8918;6865041.1365;647794.8918;6865041.1365;2;null;17;65;751176514;31;null;BD;GOUVION SAINT CYR;R;CA202;Supermarché classique;2;0;null;0;null;0;null
4954;63753;647814.7773;6865060.0512;647814.7773;6865060.0512;2;null;17;65;751176514;29;null;BD;GOUVION SAINT CYR;A;CA202;Supermarché classique;2;0;null;0;null;0;null
5085;65173;648546.5322;6865019.5181;648549.788256685;6865021.84148005;2;null;17;66;751176607;63;null;RUE;PIERRE DEMOURS;R;CA102;Traiteur asiatique;1;0;null;1;PCA;0;null
4955;63771;647976.7221;6865114.2339;647976.7221;6865114.2339;2;null;17;65;751176513;17;null;RUE;GALVANI;R;CA104;Pâtisserie;1;0;null;0;null;0;null
4964;63918;648220.3703;6864964.8695;648220.3703;6864964.8695;2;null;17;65;751176508;49;null;RUE;LAUGIER;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
4966;63950;648234.7127;6864965.1394;648237.042894793;6864961.8882168;2;null;17;65;751176512;46;null;RUE;LAUGIER;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
4968;63963;648366.0019;6864947.8687;648368.558867109;6864955.44906406;2;null;17;65;751176512;73;B;AV;NIEL;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;0;null;0;null
5081;65108;648493.477;6864965.2371;648493.477;6864965.2371;2;null;17;66;751176607;74;null;RUE;PIERRE DEMOURS;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;0;null
4940;63668;647777.1958;6864966.712;647777.1958;6864966.712;2;null;17;65;751176507;47;null;RUE;GUERSANT;R;CA302;Supérette  classique;1;0;null;0;null;0;null
4967;63951;648226.9351;6864976.1856;648226.9351;6864976.1856;2;null;17;65;751176512;48;null;RUE;LAUGIER;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;0;null;0;null
4965;63923;648199.2604;6864981.2874;648199.2604;6864981.2874;2;null;17;65;751176508;169;null;BD;PEREIRE;A;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
5176;66024;649879.4516;6865261.2139;649879.4516;6865261.2139;2;null;17;67;751176708;62;null;RUE;LEGENDRE;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
7609;97220;649482.9142;6865263.6558;649482.9142;6865263.6558;2;null;17;67;751176710;107;null;RUE;CARDINET;R;CA302;Supérette  classique;1;0;null;1;PCA;0;null
5295;67525;649554.1936;6865314.0424;649554.1936;6865314.0424;2;null;17;67;751176710;112;B;RUE;CARDINET;R;CA202;Supermarché classique;2;0;null;1;PCA;0;null
5294;67519;649514.0266;6865271.5199;649511.242447479;6865268.64788072;2;null;17;67;751176710;106;null;RUE;CARDINET;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;0;null
5227;66749;649992.0204;6865329.694;649998.959816191;6865319.90397942;2;null;17;67;751176706;72;null;RUE;BOURSAULT;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
5229;66757;649987.7015;6865355.4685;649984.703365139;6865352.82063532;2;null;17;67;751176706;72;null;RUE;LEGENDRE;R;CA104;Pâtisserie;1;0;null;1;PCA;0;null
5228;66750;650021.5595;6865360.4224;650021.5595;6865360.4224;2;null;17;67;751176706;63;null;PL;DOCTEUR FELIX LOBLIGEOIS;A;CA111;Commerce détail de boissons;1;0;null;1;PCA;0;null
5300;67568;649521.69;6865199.1239;649524.922370974;6865196.7676789;2;null;17;67;751176710;92;null;RUE;LEVIS;R;CA302;Supérette  classique;1;0;null;1;PCA;0;null
5195;66214;649791.6182;6865211.4694;649791.6182;6865211.4694;2;null;17;67;751176710;41;null;RUE;SAUSSURE;R;CA102;Traiteur asiatique;1;0;null;0;null;0;null
5301;67572;649495.7709;6865218.3715;649495.7709;6865218.3715;2;null;17;67;751176710;96;null;RUE;LEVIS;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
5196;66235;649807.2709;6865216.6481;649810.256059086;6865219.31058479;2;null;17;67;751176711;41;null;RUE;LEGENDRE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
5302;67574;649482.374;6865228.314;649485.605959285;6865225.95721423;2;null;17;67;751176710;98;null;RUE;LEVIS;R;CA102;Traiteur asiatique;1;0;null;1;PCA;0;null
5177;66060;649853.328;6865238.4099;649853.328;6865238.4099;2;null;17;67;751176708;58;null;RUE;LEGENDRE;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
5202;66384;649452.9935;6865250.2496;649462.63853514;6865243.11004139;2;null;17;67;751176710;70;null;RUE;TOCQUEVILLE;R;CA111;Commerce détail de boissons;1;0;null;3;PCA - PPA;0;null
5299;67552;649590.6616;6865147.9048;649593.891501873;6865145.5451954;2;null;17;67;751176710;74;null;RUE;LEVIS;R;CA302;Supérette  classique;1;0;null;1;PCA;0;null
5298;67551;649590.6616;6865147.9048;649590.6616;6865147.9048;2;null;17;67;751176710;74;null;RUE;LEVIS;R;CA102;Traiteur asiatique;1;0;null;1;PCA;0;null
5133;65715;649563.1283;6865153.4058;649563.1283;6865153.4058;2;null;17;66;751176602;77;null;RUE;LEVIS;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;0;null
5296;67539;649740.3096;6865158.1604;649743.301255817;6865160.81558276;2;null;17;67;751176710;29;null;RUE;LEGENDRE;A;CA302;Supérette  classique;1;0;null;1;PCA;0;null
5186;66157;649822.4465;6865162.6633;649820.157343757;6865165.94350787;2;null;17;67;751176709;33;null;RUE;SAUSSURE;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
5178;66084;649830.7834;6865176.4675;649833.090270143;6865173.19972551;2;null;17;67;751176708;36;null;RUE;SAUSSURE;R;CA202;Supermarché classique;2;0;null;0;null;0;null
5185;66144;649794.2774;6865186.7879;649794.2774;6865186.7879;2;null;17;67;751176709;46;null;RUE;LEGENDRE;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;0;null
5207;66410;649411.7527;6865292.228;649417.062019729;6865286.24376036;2;null;17;67;751176710;80;null;RUE;TOCQUEVILLE;A;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;3;PCA - PPA;0;null
5206;66409;649411.7527;6865292.228;649414.407359864;6865289.23588018;2;null;17;67;751176710;80;null;RUE;TOCQUEVILLE;R;CA112;Crèmerie - Fromagerie;1;0;null;3;PCA - PPA;0;null
5205;66408;649411.7527;6865292.228;649411.7527;6865292.228;2;null;17;67;751176710;80;null;RUE;TOCQUEVILLE;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;3;PCA - PPA;0;null
5122;65656;649352.2468;6865307.1442;649348.640073272;6865305.41459822;2;null;17;66;751176602;31;null;RUE;JOUFFROY D ABBANS;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
5121;65653;649370.8984;6865313.6269;649370.8984;6865313.6269;2;null;17;66;751176602;61;null;RUE;TOCQUEVILLE;A;CA111;Commerce détail de boissons;1;0;null;3;PCA - PPA;0;null
5208;66413;649418.6742;6865338.3414;649415.067473272;6865336.61179822;2;null;17;67;751176710;23;null;RUE;JOUFFROY D ABBANS;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;0;null
5120;65625;649315.4907;6865314.1256;649315.4907;6865314.1256;2;null;17;66;751176611;36;B;RUE;JOUFFROY D ABBANS;R;CA105;Chocolaterie - Confiserie;1;0;null;1;PCA;0;null
5124;65665;649278.2006;6865272.4039;649274.59357162;6865270.67492739;2;null;17;66;751176602;39;null;RUE;JOUFFROY D ABBANS;A;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;0;null
5123;65664;649278.2006;6865272.4039;649278.2006;6865272.4039;2;null;17;66;751176602;39;null;RUE;JOUFFROY D ABBANS;R;CA304;Supérette  spécialisée;1;0;null;1;PCA;0;null
5129;65679;649417.0102;6865259.7105;649407.428058428;6865272.52387438;2;null;17;66;751176602;55;null;RUE;TOCQUEVILLE;R;CA102;Traiteur asiatique;1;0;null;3;PCA - PPA;0;null
5204;66406;649425.1502;6865276.8745;649427.804338684;6865273.88191786;2;null;17;67;751176710;76;null;RUE;TOCQUEVILLE;R;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
5203;66405;649425.1502;6865276.8745;649425.1502;6865276.8745;2;null;17;67;751176710;76;null;RUE;TOCQUEVILLE;A;CA111;Commerce détail de boissons;1;0;null;3;PCA - PPA;0;null
5130;65682;649403.2203;6865276.0884;649403.2203;6865276.0884;2;null;17;66;751176602;57;null;RUE;TOCQUEVILLE;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;3;PCA - PPA;0;null
5119;65602;649240.4795;6865279.0233;649240.4795;6865279.0233;2;null;17;66;751176611;48;null;RUE;JOUFFROY D ABBANS;A;CA302;Supérette  classique;2;0;null;1;PCA;0;null
5118;65596;649228.1628;6865248.8873;649228.1628;6865248.8873;2;null;17;66;751176602;47;null;RUE;JOUFFROY D ABBANS;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;0;null
7190;86548;649428.2859;6865243.1878;649426.013950362;6865246.47994897;2;null;17;66;751176602;53;null;RUE;TOCQUEVILLE;R;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
5125;65671;649437.0457;6865230.2652;649434.773750362;6865233.55734897;2;null;17;66;751176602;51;null;RUE;TOCQUEVILLE;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;3;PCA - PPA;0;null
7373;90416;649444.2555;6865256.83;649444.2555;6865256.83;2;null;17;67;751176710;72;null;RUE;TOCQUEVILLE;R;CA301;Alimentation générale  <120m²;1;0;null;3;PCA - PPA;0;null
5126;65675;649417.0102;6865259.7105;649417.0102;6865259.7105;2;null;17;66;751176602;55;null;RUE;TOCQUEVILLE;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;3;PCA - PPA;0;null
5128;65677;649417.0102;6865259.7105;649412.219129214;6865266.11718719;2;null;17;66;751176602;55;null;RUE;TOCQUEVILLE;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;3;PCA - PPA;0;null
5127;65676;649417.0102;6865259.7105;649414.614664607;6865262.91384359;2;null;17;66;751176602;55;null;RUE;TOCQUEVILLE;R;CA110;Poissonnerie;1;0;null;3;PCA - PPA;0;null
5113;65546;649146.6952;6865282.7398;649144.187696348;6865285.85627645;2;null;17;66;751176610;157;null;BD;MALESHERBES;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
5114;65557;648961.4563;6865308.2632;648959.708464633;6865304.665274;2;null;17;66;751176610;138;null;AV;WAGRAM;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
5105;65436;648946.7537;6865351.3129;648948.487707395;6865354.91751071;2;null;17;66;751176610;157;null;AV;WAGRAM;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
5090;65252;648340.2318;6865355.4634;648340.2318;6865355.4634;2;null;17;66;751176613;73;null;BD;BERTHIER;A;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
4934;63618;647941.9132;6865309.9273;647937.984575174;6865310.67956789;2;null;17;65;751176515;7;null;PL;PORTE DE CHAMPERRET;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
4933;63587;648003.2485;6865342.1111;648003.2485;6865342.1111;2;null;17;65;751176515;6;null;PL;PORTE DE CHAMPERRET;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
5088;65242;648398.4673;6865310.0102;648398.4673;6865310.0102;2;null;17;66;751176613;177;null;RUE;COURCELLES;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;1;PCA;0;null
7486;94786;648016.4552;6865229.8514;648016.4552;6865229.8514;2;null;17;65;751176513;89;null;RUE;LAUGIER;A;CA302;Supérette  classique;1;0;null;0;null;0;null
5112;65544;648956.6242;6865260.7422;648956.6242;6865260.7422;2;null;17;66;751176610;28;null;RUE;AMPERE;A;CA302;Supérette  classique;1;0;null;0;null;0;null
5089;65245;648358.297;6865270.0472;648358.297;6865270.0472;2;null;17;66;751176613;2;null;RUE;LE CHATELIER;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
5091;65258;648334.9343;6865263.7928;648338.862793343;6865263.03984578;2;null;17;66;751176613;122;null;AV;VILLIERS;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
4960;63874;648139.3531;6865270.3418;648135.425661631;6865271.10023778;2;null;17;65;751176512;139;null;AV;VILLIERS;R;CA105;Chocolaterie - Confiserie;1;0;null;1;PCA;0;null
7351;90006;648126.5055;6865272.9274;648126.5055;6865272.9274;2;null;17;65;751176512;141;null;AV;VILLIERS;R;CA104;Pâtisserie;1;0;null;1;PCA;0;null
4961;63877;648110.0489;6865276.2392;648106.120012966;6865276.99009725;2;null;17;65;751176512;143;null;AV;VILLIERS;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
5115;65574;649197.5182;6865218.5539;649197.5182;6865218.5539;2;null;17;66;751176603;153;null;BD;MALESHERBES;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
5073;64986;648633.1896;6865171.5545;648629.260581842;6865172.30471085;2;null;17;66;751176609;103;null;AV;VILLIERS;A;CA107;Vente de produits surgelés;1;0;null;0;null;0;null
4958;63849;648164.3509;6865176.4915;648164.3509;6865176.4915;2;null;17;65;751176512;6;null;RUE;DESCOMBES;CI;CA113;Glacier : vente à emporter et consommation sur place;1;0;null;0;null;0;null
5111;65529;649138.5122;6865207.6686;649141.572335233;6865210.24456047;2;null;17;66;751176610;56;null;RUE;JOUFFROY D ABBANS;R;CA105;Chocolaterie - Confiserie;1;0;null;0;null;0;null
5107;65483;648562.886;6865218.1839;648566.814624826;6865217.43163211;2;null;17;66;751176609;110;null;AV;VILLIERS;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
5110;65525;648941.2163;6865227.122;648946.372492948;6865221.00532817;2;null;17;66;751176610;16;null;RUE;BREMONTIER;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
5087;65223;648374.2555;6865223.243;648374.2555;6865223.243;2;null;17;66;751176613;111;null;AV;VILLIERS;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;0;null
5373;68071;649916.5574;6866060.9366;649919.572571871;6866058.30815206;2;null;17;68;751176813;176;null;AV;CLICHY;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;2;PCA - PRCA;0;null
5354;67876;649873.3151;6866066.2665;649873.3151;6866066.2665;2;null;17;68;751176806;175;null;AV;CLICHY;R;CA302;Supérette  classique;1;0;null;2;PCA - PRCA;0;null
5358;67900;649846.1715;6866328.9121;649846.1715;6866328.9121;2;null;17;68;751176813;111;null;BD;BESSIERES;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
5353;67875;649883.7973;6866056.9574;649877.769710878;6866062.21745412;2;null;17;68;751176806;173;null;AV;CLICHY;R;CA108;Vente de fruits et légumes;1;0;null;2;PCA - PRCA;0;null
5371;68023;649917.5462;6866369.2299;649917.5462;6866369.2299;2;null;17;68;751176814;107;null;BD;BESSIERES;A;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
5356;67891;649764.8187;6866282.8708;649757.881438559;6866278.88653047;2;null;17;68;751176813;121;null;BD;BESSIERES;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
5372;68053;649922.3505;6866145.9734;649922.3505;6866145.9734;2;null;17;68;751176813;11;null;RUE;BOULAY;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
5237;66867;649955.9305;6865631.3866;649955.9305;6865631.3866;2;null;17;67;751176712;15;null;RUE;BROCHANT;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
5234;66820;649987.9383;6865634.035;649987.9383;6865634.035;2;null;17;67;751176713;16;null;RUE;BROCHANT;R;CA112;Crèmerie - Fromagerie;1;0;null;0;null;0;null
5238;66872;649873.6569;6865689.3388;649873.6569;6865689.3388;2;null;17;67;751176712;158;null;RUE;CARDINET;R;CA302;Supérette  classique;2;0;null;0;null;0;null
5376;68154;650002.5333;6865984.6318;650002.5333;6865984.6318;2;null;17;68;751176812;168;null;AV;CLICHY;R;CA301;Alimentation générale  <120m²;1;0;null;2;PCA - PRCA;0;null
7610;97229;649956.1738;6865874.9591;649956.1738;6865874.9591;2;null;17;68;751176806;155;B;RUE;CARDINET;R;CA302;Supérette  classique;1;0;null;0;null;0;null
5239;66877;649918.8159;6865705.4601;649918.8159;6865705.4601;2;null;17;67;751176712;107;null;RUE;NOLLET;R;CA302;Supérette  classique;1;0;null;0;null;0;null
5374;68073;649948.1328;6866032.8771;649948.1328;6866032.8771;2;null;17;68;751176813;174;null;AV;CLICHY;A;CA301;Alimentation générale  <120m²;1;0;null;2;PCA - PRCA;0;null
