OBJECTID;ID_LOCAL;X;Y;Xbis;Ybis;C20_NIV8;F7;ARRO;QUA;IRIS;NUM;LET;TYP_VOIE;LIB_VOIE;C20_SIT;C20_CODACT;C20_LIBACT;C20_SURF;C20_CC_ID;C20_NOM_CC;CODE_PROTECTION;TYPE_PROTECTION;CODE_ZTI;NOM_ZTI
3623;50066;650657.9061;6858944.8166;650655.935190374;6858941.33586513;2;null;14;55;751145511;67;null;AV;GENERAL LECLERC;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;4;PCA - PPA - PRCA;0;null
3622;50065;650657.9061;6858944.8166;650657.9061;6858944.8166;2;null;14;55;751145511;67;null;AV;GENERAL LECLERC;A;CA110;Poissonnerie;1;0;null;4;PCA - PPA - PRCA;0;null
3628;50079;650671.8814;6858945.5072;650671.8814;6858945.5072;2;null;14;55;751145511;2;null;VLA;ORLEANS;R;CA108;Vente de fruits et légumes;1;0;null;0;null;0;null
3647;50296;650713.6576;6858496.2409;650710.870942077;6858493.37131159;2;null;14;55;751145508;51;null;RUE;PERE CORENTIN;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;0;null;0;null
3641;50191;650764.2258;6858711.8186;650764.2258;6858711.8186;2;null;14;55;751145509;18;null;RUE;LUNAIN;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
3642;50195;650762.9329;6858838.839;650762.9329;6858838.839;2;null;14;55;751145509;69;null;RUE;ALESIA;A;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
3649;50320;650670.7801;6858452.828;650667.991940007;6858449.95987102;2;null;14;55;751145502;59;null;RUE;PERE CORENTIN;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
3643;50218;650799.9969;6858838.2987;650799.9969;6858838.2987;2;null;14;55;751145509;65;null;RUE;ALESIA;R;CA102;Traiteur asiatique;1;0;null;1;PCA;0;null
7365;90293;650687.6046;6858247.4123;650672.427881481;6858252.47858217;2;null;14;55;751145501;105;null;BD;JOURDAN;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;0;null
7366;90294;650687.6046;6858247.4123;650683.81042037;6858248.67887054;2;null;14;55;751145501;105;null;BD;JOURDAN;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;0;null
3644;50250;650845.5174;6858726.5611;650845.5174;6858726.5611;2;null;14;55;751145508;21;null;RUE;SARRETTE;R;CA202;Supermarché classique;2;0;null;0;null;0;null
3648;50316;650682.6917;6858464.8744;650682.6917;6858464.8744;2;null;14;55;751145502;57;null;RUE;PERE CORENTIN;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
3679;50507;650528.8823;6858716.0419;650529.61261471;6858719.97466498;2;null;14;55;751145506;102;null;AV;GENERAL LECLERC;R;CA202;Supermarché classique;3;0;null;2;PCA - PRCA;0;null
3633;50125;650594.7309;6858722.2566;650594.7309;6858722.2566;2;null;14;55;751145507;19;null;RUE;ALPHONSE DAUDET;R;CA108;Vente de fruits et légumes;1;0;null;0;null;0;null
3635;50128;650565.6514;6858724.6817;650565.6514;6858724.6817;2;null;14;55;751145507;91;null;AV;GENERAL LECLERC;A;CA111;Commerce détail de boissons;1;0;null;2;PCA - PRCA;0;null
3631;50089;650642.8556;6858840.5384;650642.8556;6858840.5384;2;null;14;55;751145507;83;null;RUE;ALESIA;R;CA107;Vente de produits surgelés;1;0;null;1;PCA;0;null
3626;50069;650641.1661;6858915.7824;650641.1661;6858915.7824;2;null;14;55;751145511;71;null;AV;GENERAL LECLERC;R;CA112;Crèmerie - Fromagerie;1;0;null;4;PCA - PPA - PRCA;0;null
3627;50075;650615.1657;6858870.6887;650615.1657;6858870.6887;2;null;14;55;751145511;77;null;AV;GENERAL LECLERC;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;4;PCA - PPA - PRCA;0;null
3634;50127;650585.6099;6858726.863;650585.6099;6858726.863;2;null;14;55;751145507;21;null;RUE;ALPHONSE DAUDET;R;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
3681;50607;650521.8626;6858867.7663;650521.8626;6858867.7663;2;null;14;55;751145505;91;B;RUE;ALESIA;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;1;PCA;0;null
3625;50068;650650.2347;6858931.5116;650650.2347;6858931.5116;2;null;14;55;751145511;69;null;AV;GENERAL LECLERC;R;CA302;Supérette  classique;1;0;null;4;PCA - PPA - PRCA;0;null
7458;93066;650606.763;6858366.2316;650606.763;6858366.2316;2;null;14;55;751145502;75;null;RUE;PERE CORENTIN;R;CA303;Supérette  discount;1;0;null;0;null;0;null
3653;50340;650522.7655;6858430.823;650522.7655;6858430.823;2;null;14;55;751145502;121;null;AV;GENERAL LECLERC;R;CA202;Supermarché classique;2;0;null;2;PCA - PRCA;0;null
3650;50326;650516.6356;6858450.9526;650515.909404428;6858447.01907232;2;null;14;55;751145502;119;null;AV;GENERAL LECLERC;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;2;PCA - PRCA;0;null
3638;50175;650536.9019;6858565.9792;650536.9019;6858565.9792;2;null;14;55;751145507;107;B;AV;GENERAL LECLERC;R;CA107;Vente de produits surgelés;1;0;null;2;PCA - PRCA;0;null
3639;50176;650536.9019;6858565.9792;650536.225877366;6858562.03673968;2;null;14;55;751145507;107;B;AV;GENERAL LECLERC;R;CA202;Supermarché classique;2;0;null;2;PCA - PRCA;0;null
3646;50289;650556.6309;6858526.8613;650556.6309;6858526.8613;2;null;14;55;751145508;59;null;RUE;SARRETTE;R;CA106;Torréfacteur -  Commerce détail  thé et café;1;0;null;0;null;0;null
3637;50157;650558.3586;6858623.0175;650558.3586;6858623.0175;2;null;14;55;751145507;101;null;AV;GENERAL LECLERC;CC;CA202;Supermarché classique;2;66;GALERIE MARCHANDE 101;2;PCA - PRCA;0;null
3632;50123;650606.859;6858716.1251;650606.859;6858716.1251;2;null;14;55;751145507;17;null;RUE;ALPHONSE DAUDET;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
3636;50152;650574.2754;6858702.2003;650574.2754;6858702.2003;2;null;14;55;751145507;93;null;AV;GENERAL LECLERC;CC;CA105;Chocolaterie - Confiserie;1;67;LE SQUARE;2;PCA - PRCA;0;null
3654;50345;650635.9347;6858309.4883;650635.9347;6858309.4883;2;null;14;55;751145502;90;null;BD;JOURDAN;R;CA203;Supermarché discount;2;0;null;1;PCA;0;null
3655;50363;650628.2752;6858267.6866;650624.488603028;6858268.97566298;2;null;14;55;751145501;111;null;BD;JOURDAN;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;1;PCA;0;null
3658;50377;650504.2954;6858265.8868;650503.664835348;6858261.93681415;2;null;14;55;751145501;3;null;PL;VINGT CINQ AOUT 1944;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
3656;50367;650616.8462;6858271.5544;650609.216464394;6858273.9600464;2;null;14;55;751145501;113;null;BD;JOURDAN;R;CA108;Vente de fruits et légumes;1;0;null;1;PCA;0;null
3657;50374;650514.3756;6858281.4615;650507.524741947;6858277.33042944;2;null;14;55;751145501;1;null;PL;VINGT CINQ AOUT 1944;R;CA108;Vente de fruits et légumes;1;0;null;1;PCA;0;null
3591;49659;650648.6076;6858305.1311;650648.6076;6858305.1311;2;null;14;55;751145502;88;null;BD;JOURDAN;R;CA203;Supermarché discount;2;0;null;1;PCA;0;null
3659;50379;650501.2468;6858248.0523;650500.600385557;6858244.104877;2;null;14;55;751145501;5;null;PL;VINGT CINQ AOUT 1944;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
3651;50332;650553.058;6858337.954;650556.8515163;6858336.6854441;2;null;14;55;751145502;104;null;BD;JOURDAN;R;CA102;Traiteur asiatique;1;0;null;1;PCA;0;null
3652;50334;650538.3211;6858343.0185;650542.1146163;6858341.7499441;2;null;14;55;751145502;106;null;BD;JOURDAN;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
7161;85756;650427.3135;6858685.3261;650427.3135;6858685.3261;2;null;14;55;751145506;7;null;RUE;FRIANT;R;CA302;Supérette  classique;1;0;null;0;null;0;null
3685;50636;650451.3803;6858781.2369;650451.3803;6858781.2369;2;null;14;55;751145505;18;null;AV;JEAN MOULIN;A;CA111;Commerce détail de boissons;1;0;null;0;null;0;null
3677;50490;650460.2193;6858757.5667;650460.2193;6858757.5667;2;null;14;55;751145506;1;B;RUE;FRIANT;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
3678;50491;650460.2193;6858757.5667;650458.192756698;6858754.11805936;2;null;14;55;751145506;1;B;RUE;FRIANT;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;0;null;0;null
3683;50634;650481.2081;6858801.0185;650481.2081;6858801.0185;2;null;14;55;751145505;14;null;AV;JEAN MOULIN;R;CA102;Traiteur asiatique;1;0;null;0;null;0;null
3684;50635;650481.2081;6858801.0185;650484.528149081;6858803.24948053;2;null;14;55;751145505;14;null;AV;JEAN MOULIN;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
7309;88945;650209.9939;6858862.595;650209.9939;6858862.595;2;null;14;55;751145505;21;null;RUE;CHATILLON;A;CA302;Supérette  classique;1;0;null;0;null;0;null
3682;50617;650425.828;6858921.3765;650425.828;6858921.3765;2;null;14;55;751145505;107;null;RUE;ALESIA;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
3769;51451;650236.5723;6858962.7837;650236.5723;6858962.7837;2;null;14;56;751145612;50;null;RUE;PLANTES;R;CA108;Vente de fruits et légumes;1;0;null;0;null;0;null
3670;50458;650440.6743;6858434.9312;650436.879899154;6858436.19710767;2;null;14;55;751145504;5;null;RUE;POIRIER DE NARCAY;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
3674;50480;650451.4176;6858443.8446;650455.212000509;6858442.57869132;2;null;14;55;751145504;4;null;RUE;POIRIER DE NARCAY;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;0;null
3675;50481;650435.0056;6858449.4791;650435.0056;6858449.4791;2;null;14;55;751145504;6;null;RUE;POIRIER DE NARCAY;R;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;1;PCA;0;null
3673;50473;650482.4618;6858451.2895;650483.088227525;6858455.24014407;2;null;14;55;751145504;130;null;AV;GENERAL LECLERC;R;CA105;Chocolaterie - Confiserie;1;0;null;2;PCA - PRCA;0;null
3668;50445;650339.5658;6858457.9881;650339.5658;6858457.9881;2;null;14;55;751145504;29;null;RUE;FRIANT;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
3672;50468;650348.8393;6858483.722;650348.8393;6858483.722;2;null;14;55;751145504;25;null;RUE;FRIANT;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;0;null;0;null
3671;50467;650350.5583;6858465.8444;650346.763457406;6858467.10898281;2;null;14;55;751145504;19;null;RUE;POIRIER DE NARCAY;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
3676;50486;650379.1418;6858468.6663;650379.1418;6858468.6663;2;null;14;55;751145504;14;null;RUE;POIRIER DE NARCAY;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
3680;50573;650031.8913;6858518.5591;650031.8913;6858518.5591;2;null;14;55;751145504;143;null;BD;BRUNE;A;CA302;Supérette  classique;1;0;null;0;null;0;null
3663;50410;650361.168;6858358.4643;650361.168;6858358.4643;2;null;14;55;751145503;130;null;BD;BRUNE;R;CA301;Alimentation générale  <120m²;1;0;null;1;PCA;0;null
3661;50396;650277.8214;6858388.8586;650277.8214;6858388.8586;2;null;14;55;751145503;126;null;BD;BRUNE;R;CA301;Alimentation générale  <120m²;1;0;null;0;null;0;null
3667;50437;650405.7027;6858388.9199;650405.7027;6858388.9199;2;null;14;55;751145504;193;null;BD;BRUNE;R;CA111;Commerce détail de boissons;1;0;null;1;PCA;0;null
3666;50421;650408.1012;6858326.0617;650408.1012;6858326.0617;2;null;14;55;751145503;134;null;BD;BRUNE;A;CA304;Supérette  spécialisée;1;0;null;1;PCA;0;null
3665;50416;650377.3993;6858346.0556;650374.201399829;6858348.45839722;2;null;14;55;751145503;132;null;BD;BRUNE;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
3664;50415;650377.3993;6858346.0556;650377.3993;6858346.0556;2;null;14;55;751145503;132;null;BD;BRUNE;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;1;PCA;0;null
3662;50397;650277.8214;6858388.8586;650274.039325698;6858390.16087262;2;null;14;55;751145503;126;null;BD;BRUNE;A;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
3669;50449;650474.6066;6858404.2677;650474.6066;6858404.2677;2;null;14;55;751145504;134;null;AV;GENERAL LECLERC;R;CA108;Vente de fruits et légumes;1;0;null;2;PCA - PRCA;0;null
3660;50388;650100.4157;6858417.9465;650100.4157;6858417.9465;2;null;14;55;751145503;2;null;RUE;GUSTAVE LE BON;A;CA101;Charcuterie - Traiteur - Epicerie fine;1;0;null;0;null;0;null
3724;50970;650849.8487;6859490.4729;650849.8487;6859490.4729;2;null;14;55;751145516;11;null;RUE;DAGUERRE;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;3;PCA - PPA;0;null
3725;50973;650838.3549;6859495.9292;650838.3549;6859495.9292;2;null;14;55;751145516;13;null;RUE;DAGUERRE;R;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
3577;49446;650870.0998;6859493.6547;650870.0998;6859493.6547;2;null;14;53;751145303;8;null;RUE;DAGUERRE;R;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
3578;49447;650870.0998;6859493.6547;650873.589101947;6859491.69899759;2;null;14;53;751145303;8;null;RUE;DAGUERRE;A;CA104;Pâtisserie;1;0;null;3;PCA - PPA;0;null
3711;50880;650759.387;6859256.6047;650744.494186538;6859262.45312775;2;null;14;55;751145514;5;null;RUE;MOUTON DUVERNET;R;CA105;Chocolaterie - Confiserie;1;0;null;1;PCA;0;null
3712;50881;650741.5299;6859263.7914;650741.5299;6859263.7914;2;null;14;55;751145514;7;null;RUE;MOUTON DUVERNET;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;1;PCA;0;null
3717;50945;650748.7805;6859277;650756.225886095;6859274.07318844;2;null;14;55;751145514;8;null;RUE;MOUTON DUVERNET;R;CA102;Traiteur asiatique;1;0;null;1;PCA;0;null
3574;49442;650897.9302;6859477.7305;650897.9302;6859477.7305;2;null;14;53;751145303;4;null;RUE;DAGUERRE;R;CA109;Boucherie - Boucherie-Charcuterie;1;0;null;3;PCA - PPA;0;null
3721;50966;650880.5928;6859471.6553;650880.5928;6859471.6553;2;null;14;55;751145516;5;null;RUE;DAGUERRE;R;CA112;Crèmerie - Fromagerie;1;0;null;3;PCA - PPA;0;null
3722;50967;650872.3597;6859475.1844;650872.3597;6859475.1844;2;null;14;55;751145516;7;null;RUE;DAGUERRE;R;CA108;Vente de fruits et légumes;1;0;null;3;PCA - PPA;0;null
3734;51007;650898.2109;6859430.1489;650898.2109;6859430.1489;2;null;14;55;751145516;10;null;AV;GENERAL LECLERC;R;CA105;Chocolaterie - Confiserie;1;0;null;2;PCA - PRCA;0;null
3723;50968;650862.4879;6859483.267;650862.4879;6859483.267;2;null;14;55;751145516;9;null;RUE;DAGUERRE;R;CA110;Poissonnerie;1;0;null;3;PCA - PPA;0;null
3576;49444;650884.2863;6859485.5438;650884.2863;6859485.5438;2;null;14;53;751145303;6;null;RUE;DAGUERRE;R;CA111;Commerce détail de boissons;1;0;null;3;PCA - PPA;0;null
3706;50813;650717.5415;6859118.2676;650719.532424067;6859121.73692578;2;null;14;55;751145512;54;null;AV;GENERAL LECLERC;A;CA201;Monoprix;3;0;null;2;PCA - PRCA;0;null
3707;50821;650687.4185;6859066.7837;650689.410029678;6859070.25267817;2;null;14;55;751145512;64;null;AV;GENERAL LECLERC;R;CA301;Alimentation générale  <120m²;1;0;null;2;PCA - PRCA;0;null
3618;50033;650684.3928;6858990.7742;650684.3928;6858990.7742;2;null;14;55;751145511;61;null;AV;GENERAL LECLERC;R;CA104;Pâtisserie;1;0;null;2;PCA - PRCA;0;null
7364;90280;650717.5415;6859118.2676;650717.5415;6859118.2676;2;null;14;55;751145512;54;null;AV;GENERAL LECLERC;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;2;PCA - PRCA;0;null
7599;97113;650832.515;6859109.2753;650832.515;6859109.2753;2;null;14;55;751145511;54;null;RUE;DU COUEDIC;R;CA114;Produits alimentaires spécialisés régionaux et étrangers;1;0;null;0;null;0;null
3607;49907;650761.8017;6859124.3116;650761.8017;6859124.3116;2;null;14;55;751145511;41;null;AV;GENERAL LECLERC;R;CA301;Alimentation générale  <120m²;1;0;null;2;PCA - PRCA;0;null
3608;49912;650885.5677;6859172.7331;650885.5677;6859172.7331;2;null;14;55;751145511;3;null;RUE;SOPHIE GERMAIN;R;CA103;Boulangerie - Boulangerie Pâtisserie;1;0;null;0;null;0;null
3699;50777;650731.4163;6859188.7243;650731.4163;6859188.7243;2;null;14;55;751145512;3;null;RUE;BREZIN;R;CA107;Vente de produits surgelés;1;0;null;1;PCA;0;null
